FECHA_HORA,SECTOR,CAUDAL MEDIO(M3)
16/09/2024 3:00,COLONIA REQUENA,"136,7"
16/09/2024 3:00,COLONIA ROMANA,"35,6"
16/09/2024 3:00,CONDOMINA,"40,1"
16/09/2024 3:00,Depósito Los Ángeles,"13,8"
16/09/2024 3:00,DIPUTACIÓN DL,"25,545"
16/09/2024 3:00,GARBINET NORTE 1,"10,45"
16/09/2024 3:00,INFORMACIÓN DL,44
16/09/2024 3:00,Les Palmeretes,"30,016"
16/09/2024 3:00,LONJA,"5,64"
16/09/2024 3:00,LONJA DL,"5,64"
16/09/2024 3:00,MERCADO DL,"37,506"
16/09/2024 3:00,MUCHAVISTA - P.A.U. 5,"57,45"
16/09/2024 3:00,MUELLE GRANELES DL,"6,8"
16/09/2024 3:00,MUELLE LEVANTE DL,"21,408"
16/09/2024 3:00,O.A.M.I 1,"17,2"
16/09/2024 3:00,P.A.U. 1 (norte+sur),"51,891"
16/09/2024 3:00,PARQUE LO MORANT,"28,042"
16/09/2024 3:00,Pla-Hospital,"12,854"
16/09/2024 3:00,PLAYA DE SAN JUAN 1,"96,55"
16/09/2024 3:00,Postiguet,"14,004"
16/09/2024 3:00,PZA. MONTAÑETA,"37,723"
16/09/2024 3:00,RABASA DL,"18,7"
16/09/2024 3:00,SANTO DOMINGO DL,"78,927"
16/09/2024 3:00,SH_Demo,"27,012"
16/09/2024 3:00,TOBO,"89,05"
16/09/2024 3:00,VALLONGA GLOBAL,37
16/09/2024 3:00,VALLONGA-TOLON DL,37
16/09/2024 3:00,VILLAFRANQUEZA,"22,538"
16/09/2024 3:00,VIRGEN DEL CARMEN 1000 Viv,"43,286"
16/09/2024 3:00,VIRGEN DEL REMEDIO,71
16/09/2024 4:00,1 CIUDAD JARDÍN,"23,65"
16/09/2024 4:00,ALIPARK DL,"8,1"
16/09/2024 4:00,ALTOZANO,"40,262"
16/09/2024 4:00,BAHÍA LOS PINOS,"53,65"
16/09/2024 4:00,BENALÚA DL,"40,262"
16/09/2024 4:00,Bº GRANADA 1,20
16/09/2024 4:00,Bº LOS ÁNGELES,"26,34"
16/09/2024 4:00,CABO HUERTAS - PLAYA,"25,9"
16/09/2024 4:00,Campoamor Alto,"41,55"
16/09/2024 4:00,CENTRO COMERCIAL GRAN VÍA,"17,4"
16/09/2024 4:00,CIUDAD DEPORTIVA DL,"57,05"
16/09/2024 4:00,COLONIA REQUENA,132
16/09/2024 4:00,COLONIA ROMANA,"32,95"
16/09/2024 4:00,CONDOMINA,"38,15"
16/09/2024 4:00,Depósito Los Ángeles,"15,05"
16/09/2024 4:00,DIPUTACIÓN DL,"25,218"
16/09/2024 4:00,GARBINET NORTE 1,"10,45"
16/09/2024 4:00,INFORMACIÓN DL,23
16/09/2024 4:00,Les Palmeretes,"29,612"
16/09/2024 4:00,LONJA,"4,78"
16/09/2024 4:00,LONJA DL,"4,78"
16/09/2024 4:00,MATADERO,"4,622"
16/09/2024 4:00,MERCADO DL,"36,258"
16/09/2024 4:00,MUCHAVISTA - P.A.U. 5,"48,95"
16/09/2024 4:00,MUELLE GRANELES DL,"10,2"
16/09/2024 4:00,MUELLE LEVANTE DL,"23,455"
16/09/2024 4:00,O.A.M.I 1,"8,15"
16/09/2024 4:00,P.A.U. 1 (norte+sur),"51,033"
16/09/2024 4:00,PARQUE LO MORANT,"24,785"
16/09/2024 4:00,Pla-Hospital,"17,183"
16/09/2024 4:00,PLAYA DE SAN JUAN 1,"91,15"
16/09/2024 4:00,Postiguet,"19,872"
16/09/2024 4:00,PZA. MONTAÑETA,"35,41"
16/09/2024 4:00,RABASA DL,"23,1"
16/09/2024 4:00,SANTO DOMINGO DL,"73,707"
16/09/2024 4:00,SH_Demo,"26,34"
16/09/2024 4:00,TOBO,"99,45"
16/09/2024 4:00,VALLONGA GLOBAL,"21,85"
16/09/2024 4:00,VALLONGA-TOLON DL,"21,85"
16/09/2024 4:00,VILLAFRANQUEZA,"21,401"
16/09/2024 4:00,VIRGEN DEL CARMEN 1000 Viv,"41,369"
16/09/2024 4:00,VIRGEN DEL REMEDIO,"68,6"
16/09/2024 5:00,1 CIUDAD JARDÍN,"24,15"
16/09/2024 5:00,ALIPARK DL,"9,45"
16/09/2024 5:00,ALTOZANO,"35,694"
16/09/2024 5:00,BAHÍA LOS PINOS,"45,65"
16/09/2024 5:00,BENALÚA DL,"35,694"
16/09/2024 5:00,Bº GRANADA 1,"15,3"
16/09/2024 5:00,Bº LOS ÁNGELES,"23,286"
16/09/2024 5:00,CABO HUERTAS - PLAYA,"28,1"
16/09/2024 5:00,Campoamor Alto,"35,45"
16/09/2024 5:00,CENTRO COMERCIAL GRAN VÍA,"20,071"
16/09/2024 5:00,CIUDAD DEPORTIVA DL,"50,5"
16/09/2024 5:00,COLONIA REQUENA,"122,7"
16/09/2024 5:00,COLONIA ROMANA,"33,3"
16/09/2024 5:00,CONDOMINA,"41,2"
16/09/2024 5:00,Depósito Los Ángeles,"13,7"
16/09/2024 5:00,DIPUTACIÓN DL,"20,593"
16/09/2024 5:00,GARBINET NORTE 1,"9,55"
16/09/2024 5:00,INFORMACIÓN DL,26
16/09/2024 5:00,Les Palmeretes,"27,118"
16/09/2024 5:00,LONJA,"5,93"
16/09/2024 5:00,LONJA DL,"5,93"
16/09/2024 5:00,MATADERO,"20,991"
16/09/2024 5:00,MERCADO DL,"35,268"
16/09/2024 5:00,MUCHAVISTA - P.A.U. 5,"51,1"
16/09/2024 5:00,MUELLE GRANELES DL,"6,4"
16/09/2024 5:00,MUELLE LEVANTE DL,"25,297"
16/09/2024 5:00,O.A.M.I 1,"9,6"
16/09/2024 5:00,P.A.U. 1 (norte+sur),"46,394"
16/09/2024 5:00,PARQUE LO MORANT,"23,957"
16/09/2024 5:00,PLAYA DE SAN JUAN 1,"74,75"
16/09/2024 5:00,Postiguet,"22,887"
16/09/2024 5:00,PZA. MONTAÑETA,"34,691"
16/09/2024 5:00,RABASA DL,30
16/09/2024 5:00,SANTO DOMINGO DL,"66,37"
16/09/2024 5:00,SH_Demo,"23,286"
16/09/2024 5:00,TOBO,"111,9"
16/09/2024 5:00,VALLONGA GLOBAL,"23,8"
16/09/2024 5:00,VALLONGA-TOLON DL,"23,8"
16/09/2024 5:00,VILLAFRANQUEZA,"23,869"
16/09/2024 5:00,VIRGEN DEL CARMEN 1000 Viv,"36,712"
16/09/2024 5:00,VIRGEN DEL REMEDIO,"64,2"
16/09/2024 6:00,1 CIUDAD JARDÍN,"19,3"
16/09/2024 6:00,ALIPARK DL,"9,3"
16/09/2024 6:00,ALTOZANO,"40,142"
16/09/2024 6:00,BAHÍA LOS PINOS,44
16/09/2024 6:00,BENALÚA DL,"40,142"
16/09/2024 6:00,Bº GRANADA 1,"15,45"
16/09/2024 6:00,Bº LOS ÁNGELES,"26,164"
16/09/2024 6:00,CABO HUERTAS - PLAYA,"24,85"
16/09/2024 6:00,Campoamor Alto,"38,45"
16/09/2024 6:00,CENTRO COMERCIAL GRAN VÍA,"21,212"
16/09/2024 6:00,CIUDAD DEPORTIVA DL,"50,4"
16/09/2024 6:00,COLONIA REQUENA,"137,3"
16/09/2024 6:00,COLONIA ROMANA,"28,75"
16/09/2024 6:00,CONDOMINA,"34,65"
16/09/2024 6:00,Depósito Los Ángeles,"15,75"
16/09/2024 6:00,DIPUTACIÓN DL,"22,265"
16/09/2024 6:00,GARBINET NORTE 1,"9,95"
16/09/2024 6:00,INFORMACIÓN DL,12
16/09/2024 6:00,Les Palmeretes,"32,475"
16/09/2024 6:00,LONJA,"5,87"
16/09/2024 6:00,LONJA DL,"5,87"
16/09/2024 6:00,MATADERO,"37,953"
16/09/2024 6:00,MERCADO DL,"37,149"
16/09/2024 6:00,MUCHAVISTA - P.A.U. 5,"49,75"
16/09/2024 6:00,MUELLE GRANELES DL,"15,6"
16/09/2024 6:00,MUELLE LEVANTE DL,"19,116"
16/09/2024 6:00,O.A.M.I 1,"8,1"
16/09/2024 6:00,P.A.U. 1 (norte+sur),"46,306"
16/09/2024 6:00,PARQUE LO MORANT,"27,242"
16/09/2024 6:00,PLAYA DE SAN JUAN 1,"75,5"
16/09/2024 6:00,Postiguet,"18,621"
16/09/2024 6:00,PZA. MONTAÑETA,"31,726"
16/09/2024 6:00,RABASA DL,18
16/09/2024 6:00,SANTO DOMINGO DL,"69,096"
16/09/2024 6:00,SH_Demo,"26,164"
16/09/2024 6:00,TOBO,"67,2"
16/09/2024 6:00,VALLONGA GLOBAL,"23,55"
16/09/2024 6:00,VALLONGA-TOLON DL,"23,55"
16/09/2024 6:00,VILLAFRANQUEZA,"24,226"
16/09/2024 6:00,VIRGEN DEL CARMEN 1000 Viv,"40,911"
16/09/2024 6:00,VIRGEN DEL REMEDIO,"72,2"
16/09/2024 7:00,1 CIUDAD JARDÍN,"23,2"
16/09/2024 7:00,ALIPARK DL,"9,9"
16/09/2024 7:00,ALTOZANO,"47,722"
16/09/2024 7:00,BAHÍA LOS PINOS,"37,45"
16/09/2024 7:00,BENALÚA DL,"47,722"
16/09/2024 7:00,Bº GRANADA 1,"21,6"
16/09/2024 7:00,Bº LOS ÁNGELES,"30,518"
16/09/2024 7:00,CABO HUERTAS - PLAYA,"28,05"
16/09/2024 7:00,Campoamor Alto,"50,3"
16/09/2024 7:00,CENTRO COMERCIAL GRAN VÍA,"20,649"
16/09/2024 7:00,CIUDAD DEPORTIVA DL,"50,3"
16/09/2024 7:00,COLONIA REQUENA,"161,5"
16/09/2024 7:00,COLONIA ROMANA,"35,9"
16/09/2024 7:00,CONDOMINA,38
16/09/2024 7:00,Depósito Los Ángeles,"19,4"
16/09/2024 7:00,DIPUTACIÓN DL,"26,171"
16/09/2024 7:00,GARBINET NORTE 1,"14,45"
16/09/2024 7:00,INFORMACIÓN DL,20
16/09/2024 7:00,Les Palmeretes,"36,182"
16/09/2024 7:00,LONJA,"6,48"
16/09/2024 7:00,LONJA DL,"6,48"
16/09/2024 7:00,MATADERO,"21,524"
16/09/2024 7:00,MERCADO DL,"39,214"
16/09/2024 7:00,MUCHAVISTA - P.A.U. 5,"55,85"
16/09/2024 7:00,MUELLE GRANELES DL,14
16/09/2024 7:00,MUELLE LEVANTE DL,"9,92"
16/09/2024 7:00,O.A.M.I 1,"14,6"
16/09/2024 7:00,P.A.U. 1 (norte+sur),"53,973"
16/09/2024 7:00,PARQUE LO MORANT,"34,018"
16/09/2024 7:00,PLAYA DE SAN JUAN 1,"85,2"
16/09/2024 7:00,Postiguet,"16,068"
16/09/2024 7:00,PZA. MONTAÑETA,"38,07"
16/09/2024 7:00,RABASA DL,"26,4"
16/09/2024 7:00,SANTO DOMINGO DL,"80,597"
16/09/2024 7:00,SH_Demo,"30,518"
16/09/2024 7:00,TOBO,"81,1"
16/09/2024 7:00,VALLONGA GLOBAL,"19,05"
16/09/2024 7:00,VALLONGA-TOLON DL,"19,05"
16/09/2024 7:00,VILLAFRANQUEZA,"28,426"
16/09/2024 7:00,VIRGEN DEL CARMEN 1000 Viv,"48,224"
16/09/2024 7:00,VIRGEN DEL REMEDIO,"84,65"
16/09/2024 8:00,1 CIUDAD JARDÍN,"25,4"
16/09/2024 8:00,ALIPARK DL,"12,7"
16/09/2024 8:00,ALTOZANO,"59,248"
16/09/2024 8:00,BAHÍA LOS PINOS,"53,2"
16/09/2024 8:00,BENALÚA DL,"59,248"
16/09/2024 8:00,Bº GRANADA 1,"11,2"
16/09/2024 8:00,Bº LOS ÁNGELES,"39,955"
16/09/2024 8:00,CABO HUERTAS - PLAYA,"35,65"
16/09/2024 8:00,Campoamor Alto,"62,95"
16/09/2024 8:00,CENTRO COMERCIAL GRAN VÍA,"34,428"
16/09/2024 8:00,CIUDAD DEPORTIVA DL,"54,85"
16/09/2024 8:00,COLONIA REQUENA,172
16/09/2024 8:00,COLONIA ROMANA,"48,05"
16/09/2024 8:00,CONDOMINA,"69,25"
16/09/2024 8:00,Depósito Los Ángeles,"21,25"
16/09/2024 8:00,DIPUTACIÓN DL,"34,583"
16/09/2024 8:00,GARBINET NORTE 1,"25,15"
16/09/2024 8:00,INFORMACIÓN DL,27
16/09/2024 8:00,Les Palmeretes,"46,437"
16/09/2024 8:00,LONJA,"4,83"
16/09/2024 8:00,LONJA DL,"4,83"
16/09/2024 8:00,MERCADO DL,"26,298"
16/09/2024 8:00,MUCHAVISTA - P.A.U. 5,"78,55"
16/09/2024 8:00,MUELLE GRANELES DL,"5,4"
16/09/2024 8:00,MUELLE LEVANTE DL,"8,465"
16/09/2024 8:00,O.A.M.I 1,"8,15"
16/09/2024 8:00,P.A.U. 1 (norte+sur),"81,48"
16/09/2024 8:00,PARQUE LO MORANT,"35,927"
16/09/2024 8:00,PLAYA DE SAN JUAN 1,"100,05"
16/09/2024 8:00,Postiguet,"14,887"
16/09/2024 8:00,PZA. MONTAÑETA,"50,883"
16/09/2024 8:00,RABASA DL,"39,1"
16/09/2024 8:00,SANTO DOMINGO DL,"83,079"
16/09/2024 8:00,SH_Demo,"39,955"
16/09/2024 8:00,TOBO,"99,95"
16/09/2024 8:00,VALLONGA GLOBAL,"22,55"
16/09/2024 8:00,VALLONGA-TOLON DL,"22,55"
16/09/2024 8:00,VILLAFRANQUEZA,"33,744"
16/09/2024 8:00,VIRGEN DEL CARMEN 1000 Viv,"52,279"
16/09/2024 8:00,VIRGEN DEL REMEDIO,"91,7"
16/09/2024 9:00,1 CIUDAD JARDÍN,32
16/09/2024 9:00,ALIPARK DL,"13,9"
16/09/2024 9:00,ALTOZANO,"64,574"
16/09/2024 9:00,BAHÍA LOS PINOS,"65,45"
16/09/2024 9:00,BENALÚA DL,"64,574"
16/09/2024 9:00,Bº GRANADA 1,"25,55"
16/09/2024 9:00,Bº LOS ÁNGELES,"42,937"
16/09/2024 9:00,CABO HUERTAS - PLAYA,"51,1"
16/09/2024 9:00,Campoamor Alto,"70,75"
16/09/2024 9:00,CENTRO COMERCIAL GRAN VÍA,"33,68"
16/09/2024 9:00,CIUDAD DEPORTIVA DL,"60,85"
16/09/2024 9:00,COLONIA REQUENA,"187,6"
16/09/2024 9:00,COLONIA ROMANA,"49,15"
16/09/2024 9:00,CONDOMINA,"83,95"
16/09/2024 9:00,Depósito Los Ángeles,"26,6"
16/09/2024 9:00,DIPUTACIÓN DL,"35,693"
16/09/2024 9:00,GARBINET NORTE 1,"26,95"
16/09/2024 9:00,Les Palmeretes,"51,076"
16/09/2024 9:00,LONJA,5
16/09/2024 9:00,LONJA DL,5
16/09/2024 9:00,MATADERO,"21,07"
16/09/2024 9:00,MERCADO DL,"52,551"
16/09/2024 9:00,MUCHAVISTA - P.A.U. 5,"104,95"
16/09/2024 9:00,MUELLE GRANELES DL,"10,2"
16/09/2024 9:00,MUELLE LEVANTE DL,"8,664"
16/09/2024 9:00,O.A.M.I 1,"13,65"
16/09/2024 9:00,P.A.U. 1 (norte+sur),"94,337"
16/09/2024 9:00,PARQUE LO MORANT,"40,038"
16/09/2024 9:00,PLAYA DE SAN JUAN 1,"111,85"
16/09/2024 9:00,Postiguet,"13,678"
16/09/2024 9:00,PZA. MONTAÑETA,"56,759"
16/09/2024 9:00,RABASA DL,"38,7"
16/09/2024 9:00,SANTO DOMINGO DL,"65,296"
16/09/2024 9:00,SH_Demo,"42,937"
16/09/2024 9:00,TOBO,"102,35"
16/09/2024 9:00,VALLONGA GLOBAL,"27,85"
16/09/2024 9:00,VALLONGA-TOLON DL,"27,85"
16/09/2024 9:00,VILLAFRANQUEZA,"40,287"
16/09/2024 9:00,VIRGEN DEL CARMEN 1000 Viv,"55,367"
16/09/2024 9:00,VIRGEN DEL REMEDIO,"100,55"
16/09/2024 10:00,1 CIUDAD JARDÍN,"28,7"
16/09/2024 10:00,ALIPARK DL,"13,5"
16/09/2024 10:00,ALTOZANO,"65,85"
16/09/2024 10:00,BAHÍA LOS PINOS,"59,9"
16/09/2024 10:00,BENALÚA DL,"65,85"
16/09/2024 10:00,Bº GRANADA 1,"16,85"
16/09/2024 10:00,Bº LOS ÁNGELES,"40,576"
16/09/2024 10:00,CABO HUERTAS - PLAYA,"55,25"
16/09/2024 10:00,Campoamor Alto,"73,95"
16/09/2024 10:00,CENTRO COMERCIAL GRAN VÍA,"27,152"
16/09/2024 10:00,CIUDAD DEPORTIVA DL,"98,1"
16/09/2024 10:00,COLONIA REQUENA,"186,2"
16/09/2024 10:00,COLONIA ROMANA,"54,45"
16/09/2024 10:00,CONDOMINA,"78,55"
16/09/2024 10:00,Depósito Los Ángeles,"27,75"
16/09/2024 10:00,DIPUTACIÓN DL,"47,348"
16/09/2024 10:00,GARBINET NORTE 1,"23,95"
16/09/2024 10:00,INFORMACIÓN DL,47
16/09/2024 10:00,Les Palmeretes,"50,089"
16/09/2024 10:00,LONJA,"5,43"
16/09/2024 10:00,LONJA DL,"5,43"
16/09/2024 10:00,MATADERO,"4,101"
16/09/2024 10:00,MERCADO DL,"43,464"
16/09/2024 10:00,MUCHAVISTA - P.A.U. 5,"99,55"
16/09/2024 10:00,MUELLE GRANELES DL,"12,6"
16/09/2024 10:00,MUELLE LEVANTE DL,"10,451"
16/09/2024 10:00,O.A.M.I 1,"13,9"
16/09/2024 10:00,P.A.U. 1 (norte+sur),"73,281"
16/09/2024 10:00,PARQUE LO MORANT,"38,404"
16/09/2024 10:00,Pla-Hospital,"62,937"
16/09/2024 10:00,PLAYA DE SAN JUAN 1,"119,1"
16/09/2024 10:00,Postiguet,"13,914"
16/09/2024 10:00,PZA. MONTAÑETA,"60,947"
16/09/2024 10:00,RABASA DL,"32,1"
16/09/2024 10:00,SANTO DOMINGO DL,"128,288"
16/09/2024 10:00,SH_Demo,"40,576"
16/09/2024 10:00,TOBO,"107,7"
16/09/2024 10:00,VALLONGA GLOBAL,"23,65"
16/09/2024 10:00,VALLONGA-TOLON DL,"23,65"
16/09/2024 10:00,VILLAFRANQUEZA,"35,169"
16/09/2024 10:00,VIRGEN DEL CARMEN 1000 Viv,"55,443"
16/09/2024 10:00,VIRGEN DEL REMEDIO,"100,8"
16/09/2024 11:00,1 CIUDAD JARDÍN,"27,05"
16/09/2024 11:00,ALIPARK DL,"12,75"
16/09/2024 11:00,ALTOZANO,"60,772"
16/09/2024 11:00,BAHÍA LOS PINOS,"55,3"
16/09/2024 11:00,BENALÚA DL,"60,772"
16/09/2024 11:00,Bº GRANADA 1,"13,25"
16/09/2024 11:00,Bº LOS ÁNGELES,"36,966"
16/09/2024 11:00,CABO HUERTAS - PLAYA,"46,9"
16/09/2024 11:00,Campoamor Alto,"66,7"
16/09/2024 11:00,CENTRO COMERCIAL GRAN VÍA,"27,943"
16/09/2024 11:00,CIUDAD DEPORTIVA DL,"89,15"
16/09/2024 11:00,COLONIA REQUENA,"174,9"
16/09/2024 11:00,COLONIA ROMANA,"57,3"
16/09/2024 11:00,CONDOMINA,"64,9"
16/09/2024 11:00,Depósito Los Ángeles,"20,75"
16/09/2024 11:00,DIPUTACIÓN DL,"31,854"
16/09/2024 11:00,GARBINET NORTE 1,"19,25"
16/09/2024 11:00,INFORMACIÓN DL,41
16/09/2024 11:00,Les Palmeretes,"46,308"
16/09/2024 11:00,LONJA,"4,69"
16/09/2024 11:00,LONJA DL,"4,69"
16/09/2024 11:00,MATADERO,"6,924"
16/09/2024 11:00,MERCADO DL,"45,4"
16/09/2024 11:00,MUCHAVISTA - P.A.U. 5,"88,2"
16/09/2024 11:00,MUELLE GRANELES DL,"17,1"
16/09/2024 11:00,MUELLE LEVANTE DL,"9,723"
16/09/2024 11:00,O.A.M.I 1,"10,3"
16/09/2024 11:00,P.A.U. 1 (norte+sur),"75,416"
16/09/2024 11:00,PARQUE LO MORANT,"34,406"
16/09/2024 11:00,PLAYA DE SAN JUAN 1,"155,7"
16/09/2024 11:00,Postiguet,"14,627"
16/09/2024 11:00,PZA. MONTAÑETA,"56,049"
16/09/2024 11:00,RABASA DL,"28,1"
16/09/2024 11:00,SANTO DOMINGO DL,"113,469"
16/09/2024 11:00,SH_Demo,"36,966"
16/09/2024 11:00,TOBO,"86,75"
16/09/2024 11:00,VALLONGA GLOBAL,"24,9"
16/09/2024 11:00,VALLONGA-TOLON DL,"24,9"
16/09/2024 11:00,VILLAFRANQUEZA,"32,525"
16/09/2024 11:00,VIRGEN DEL CARMEN 1000 Viv,"54,583"
16/09/2024 11:00,VIRGEN DEL REMEDIO,"91,45"
16/09/2024 12:00,1 CIUDAD JARDÍN,23
16/09/2024 12:00,ALIPARK DL,"10,6"
16/09/2024 12:00,ALTOZANO,"49,33"
16/09/2024 12:00,BAHÍA LOS PINOS,"49,85"
16/09/2024 12:00,BENALÚA DL,"49,33"
16/09/2024 12:00,Bº GRANADA 1,"20,15"
16/09/2024 12:00,Bº LOS ÁNGELES,"32,176"
16/09/2024 12:00,CABO HUERTAS - PLAYA,"47,85"
16/09/2024 12:00,Campoamor Alto,"44,7"
16/09/2024 12:00,CENTRO COMERCIAL GRAN VÍA,"24,174"
16/09/2024 12:00,CIUDAD DEPORTIVA DL,"56,5"
16/09/2024 12:00,COLONIA REQUENA,"157,2"
16/09/2024 12:00,COLONIA ROMANA,"43,95"
16/09/2024 12:00,CONDOMINA,"52,65"
16/09/2024 12:00,Depósito Los Ángeles,"13,1"
16/09/2024 12:00,DIPUTACIÓN DL,"31,475"
16/09/2024 12:00,GARBINET NORTE 1,"15,75"
16/09/2024 12:00,INFORMACIÓN DL,30
16/09/2024 12:00,Les Palmeretes,"41,528"
16/09/2024 12:00,LONJA,"3,29"
16/09/2024 12:00,LONJA DL,"3,29"
16/09/2024 12:00,MATADERO,"8,839"
16/09/2024 12:00,MERCADO DL,"50,55"
16/09/2024 12:00,MUCHAVISTA - P.A.U. 5,"75,25"
16/09/2024 12:00,MUELLE GRANELES DL,"13,3"
16/09/2024 12:00,MUELLE LEVANTE DL,"22,611"
16/09/2024 12:00,O.A.M.I 1,"10,65"
16/09/2024 12:00,P.A.U. 1 (norte+sur),"58,05"
16/09/2024 12:00,PARQUE LO MORANT,"31,189"
16/09/2024 12:00,Pla-Hospital,"39,726"
16/09/2024 12:00,PLAYA DE SAN JUAN 1,"103,8"
16/09/2024 12:00,Postiguet,"13,691"
16/09/2024 12:00,PZA. MONTAÑETA,"51,987"
16/09/2024 12:00,RABASA DL,26
16/09/2024 12:00,SANTO DOMINGO DL,"82,56"
16/09/2024 12:00,SH_Demo,"32,176"
16/09/2024 12:00,TOBO,"79,1"
16/09/2024 12:00,VALLONGA GLOBAL,"27,55"
16/09/2024 12:00,VALLONGA-TOLON DL,"27,55"
16/09/2024 12:00,VILLAFRANQUEZA,"26,994"
16/09/2024 12:00,VIRGEN DEL CARMEN 1000 Viv,"50,214"
16/09/2024 12:00,VIRGEN DEL REMEDIO,"81,45"
17/09/2024 1:00,1 CIUDAD JARDÍN,"21,7"
17/09/2024 1:00,ALIPARK DL,"9,35"
17/09/2024 1:00,ALTOZANO,"42,985"
17/09/2024 1:00,BAHÍA LOS PINOS,"50,25"
17/09/2024 1:00,BENALÚA DL,"42,985"
17/09/2024 1:00,Bº GRANADA 1,"12,5"
17/09/2024 1:00,Bº LOS ÁNGELES,"27,879"
17/09/2024 1:00,CABO HUERTAS - PLAYA,"38,05"
17/09/2024 1:00,Campoamor Alto,"43,75"
17/09/2024 1:00,CENTRO COMERCIAL GRAN VÍA,"19,094"
17/09/2024 1:00,CIUDAD DEPORTIVA DL,"59,85"
17/09/2024 1:00,COLONIA REQUENA,"135,6"
17/09/2024 1:00,COLONIA ROMANA,"34,9"
17/09/2024 1:00,CONDOMINA,"44,05"
17/09/2024 1:00,Depósito Los Ángeles,"16,2"
17/09/2024 1:00,DIPUTACIÓN DL,"33,7"
17/09/2024 1:00,GARBINET NORTE 1,"11,3"
17/09/2024 1:00,INFORMACIÓN DL,31
17/09/2024 1:00,Les Palmeretes,"35,111"
17/09/2024 1:00,LONJA,"4,26"
17/09/2024 1:00,LONJA DL,"4,26"
17/09/2024 1:00,MATADERO,"26,551"
17/09/2024 1:00,MERCADO DL,"38,565"
17/09/2024 1:00,MUCHAVISTA - P.A.U. 5,"64,65"
17/09/2024 1:00,MUELLE GRANELES DL,"12,6"
17/09/2024 1:00,MUELLE LEVANTE DL,"7,812"
17/09/2024 1:00,O.A.M.I 1,"17,3"
17/09/2024 1:00,P.A.U. 1 (norte+sur),"73,422"
17/09/2024 1:00,P.A.U. 2,"23,647"
17/09/2024 1:00,PARQUE LO MORANT,"25,885"
17/09/2024 1:00,PLAYA DE SAN JUAN 1,"90,5"
17/09/2024 1:00,Postiguet,"18,152"
17/09/2024 1:00,PZA. MONTAÑETA,"41,897"
17/09/2024 1:00,RABASA DL,"24,8"
17/09/2024 1:00,SANTO DOMINGO DL,"71,75"
17/09/2024 1:00,SH_Demo,"27,879"
17/09/2024 1:00,TOBO,"114,35"
17/09/2024 1:00,VALLONGA GLOBAL,"19,35"
17/09/2024 1:00,VALLONGA-TOLON DL,"19,35"
17/09/2024 1:00,VILLAFRANQUEZA,"21,306"
17/09/2024 1:00,VIRGEN DEL CARMEN 1000 Viv,"43,924"
17/09/2024 1:00,VIRGEN DEL REMEDIO,"69,05"
17/09/2024 2:00,1 CIUDAD JARDÍN,"18,2"
17/09/2024 2:00,ALIPARK DL,"8,3"
17/09/2024 2:00,ALTOZANO,"36,812"
17/09/2024 2:00,BAHÍA LOS PINOS,"55,65"
17/09/2024 2:00,BENALÚA DL,"36,812"
17/09/2024 2:00,Bº GRANADA 1,"21,4"
17/09/2024 2:00,Bº LOS ÁNGELES,"26,275"
17/09/2024 2:00,CABO HUERTAS - PLAYA,"37,1"
17/09/2024 2:00,Campoamor Alto,"42,3"
17/09/2024 2:00,CENTRO COMERCIAL GRAN VÍA,"22,397"
17/09/2024 2:00,CIUDAD DEPORTIVA DL,"57,05"
17/09/2024 2:00,COLONIA REQUENA,"137,5"
17/09/2024 2:00,COLONIA ROMANA,"32,4"
17/09/2024 2:00,CONDOMINA,"42,45"
17/09/2024 2:00,Depósito Los Ángeles,"14,6"
17/09/2024 2:00,DIPUTACIÓN DL,"24,828"
17/09/2024 2:00,GARBINET NORTE 1,"9,85"
17/09/2024 2:00,INFORMACIÓN DL,25
17/09/2024 2:00,Les Palmeretes,"32,147"
17/09/2024 2:00,LONJA,"5,22"
17/09/2024 2:00,LONJA DL,"5,22"
17/09/2024 2:00,MATADERO,"38,877"
17/09/2024 2:00,MERCADO DL,"36,237"
17/09/2024 2:00,MUCHAVISTA - P.A.U. 5,59
17/09/2024 2:00,MUELLE GRANELES DL,"10,5"
17/09/2024 2:00,MUELLE LEVANTE DL,"6,221"
17/09/2024 2:00,O.A.M.I 1,"15,85"
17/09/2024 2:00,P.A.U. 1 (norte+sur),"65,478"
17/09/2024 2:00,P.A.U. 2,"25,414"
17/09/2024 2:00,PARQUE LO MORANT,"26,997"
17/09/2024 2:00,PLAYA DE SAN JUAN 1,"81,05"
17/09/2024 2:00,Postiguet,"12,778"
17/09/2024 2:00,PZA. MONTAÑETA,"38,497"
17/09/2024 2:00,RABASA DL,"22,5"
17/09/2024 2:00,SANTO DOMINGO DL,"68,18"
17/09/2024 2:00,SH_Demo,"26,275"
17/09/2024 2:00,TOBO,"79,4"
17/09/2024 2:00,VALLONGA GLOBAL,"22,6"
17/09/2024 2:00,VALLONGA-TOLON DL,"22,6"
17/09/2024 2:00,VILLAFRANQUEZA,"19,862"
17/09/2024 2:00,VIRGEN DEL CARMEN 1000 Viv,"44,266"
17/09/2024 2:00,VIRGEN DEL REMEDIO,"69,35"
17/09/2024 3:00,1 CIUDAD JARDÍN,"23,5"
17/09/2024 3:00,ALIPARK DL,"8,4"
17/09/2024 3:00,ALTOZANO,"37,215"
17/09/2024 3:00,BAHÍA LOS PINOS,"50,8"
